Season	SecCode	Kc_PS	Kc_sum	Min_sum	Min_med	Min_avg	Kc_med	Kc_avg	Tr_cnt	PS_ZPS	TYPZONY	KOD_ZSJ
P00-202001	P7-0159	144	11520	11520	60	65	60	65	176	80	1	130265
P00-202001	P7-0148	1854	81560	402087	120	228	35	46	1761	44	2	130290
P00-202001	P7-0041	4631	398299	1010149	90	155	55	61	6537	86	3	130311
P00-202001	P7-0037	120	5277	5278	53	59	53	59	90	44	1	130311
P00-202001	P7-0181	476	21441	202708	120	298	30	32	680	45	3	130290
P00-202001	P7-0059	63	7647	7663	60	76	60	76	101	122	1	130133
P00-202001	P7-0134	604	86355	131982	75	103	50	67	1281	143	2	130257
P00-202001	P7-0007	1460	40892	61632	67	83	45	55	740	28	2	130141
P00-202001	P7-0072	699	6287	67053	120	504	40	47	133	9	3	130125
P00-202001	P7-0004	99	5715	5730	60	64	60	64	90	58	1	130141
P00-202001	P7-0102	818	16366	45868	60	163	40	58	282	20	2	130249
P00-202001	P7-0128	630	80690	121952	83	109	55	72	1123	128	2	130257
P00-202001	P7-0141	79	3495	3517	60	68	60	67	52	44	1	130273
P00-202001	P7-0005	862	37932	57633	75	98	50	65	587	44	2	130141
P00-202001	P7-0034	196	16830	16865	60	62	60	62	273	86	1	130311
P00-202001	P7-0013	145	17130	17289	60	68	60	67	255	118	1	130141
P00-202001	P7-0019	209	1880	2820	90	91	60	61	31	9	2	130141
P00-202001	P7-0174	237	6390	22119	120	183	35	53	121	27	2	130303
P00-202001	P7-0032	228	2730	2730	90	78	90	78	35	12	1	130133
P00-202001	P7-0066	649	9731	61280	84	286	40	45	214	15	3	130125
P00-202001	P7-0062	1525	62545	95807	75	105	50	68	914	41	2	130133
P00-202001	P7-0024	64	8610	8751	60	68	60	67	128	134	1	130133
P00-202001	P7-0107	97	2903	4469	60	80	40	52	56	30	2	130231
P00-202001	P7-0078	53	3315	3315	45	53	45	53	62	62	1	130125
P00-202001	P7-0156	497	24374	37033	60	86	40	57	429	49	2	130265
P00-202001	P7-0136	1822	94765	143471	67	94	45	62	1524	52	2	130281
P00-202001	P7-0065	1273	7636	11615	74	84	47	55	139	6	2	130311
P00-202001	P7-0008	55	3375	3375	60	75	60	75	45	61	1	130141
P00-202001	P7-0098	967	30931	77036	117	165	60	66	467	32	2	130249
P00-202001	P7-0028	80	1275	1277	38	53	38	53	24	16	1	130133
P00-202001	P7-0164	293	18435	18722	60	61	60	60	307	63	1	130265
P00-202001	P7-0162	279	15360	15409	60	64	60	64	241	55	1	130273
P00-202001	P7-0163	550	46773	71323	75	92	50	60	775	85	2	130273
P00-202001	P7-0018	69	6360	6488	60	65	60	64	100	92	1	130141
P00-202001	P7-0079	71	7050	7070	60	72	60	72	98	99	1	130125
P00-202001	P7-0035	125	28725	28768	60	66	60	66	436	229	1	130311
P00-202001	P7-0021	77	3165	3179	60	58	60	58	55	41	1	130141
P00-202001	P7-0104	2053	14368	38716	65	136	40	50	285	7	2	130249
P00-202001	P7-0131	1232	62812	95073	90	102	60	68	930	51	2	130257
P00-202001	P7-0123	110	6850	23118	90	131	30	39	177	62	2	130249
P00-202001	P7-0053	191	5547	5596	60	64	60	63	88	29	1	130133
P00-202001	P7-0180	1026	28736	43926	75	94	50	61	469	28	2	130290
P00-202001	P7-0047	132	3690	3722	60	68	60	67	55	28	1	130311
P00-202001	P7-0095	140	1545	1588	64	66	53	64	24	11	1	130125
P00-202001	P7-0090	39	4485	4490	60	58	60	58	77	115	1	130125
P00-202001	P7-0033		420	747	60	68	40	38	11			
P00-202001	P7-0121	1406	28110	42682	75	94	50	62	454	20	2	130257
P00-202001	P7-0068	65	2145	2154	30	44	30	44	49	33	1	130125
P00-202001	P7-0093	73	7080	7123	45	59	45	59	121	97	1	130125
P00-202001	P7-0130	44	2145	2145	60	83	60	83	26	49	1	130257
P00-202001	P7-0157	126	7035	7281	60	62	60	60	117	56	1	130265
P00-202001	P7-0048	114	15780	15805	60	73	60	73	216	139	1	130133
P00-202001	P7-0147	93	4110	4123	60	66	60	66	62	44	1	130273
P00-202001	P7-0009	69	2880	2892	45	54	45	53	54	42	1	130141
P00-202001	P7-0044	67	5175	5320	60	84	60	82	63	77	1	130168
P00-202001	P7-0094	66	6165	6203	60	68	60	68	91	94	1	130125
P00-202001	P7-0176	548	9317	27989	108	138	36	46	203	17	2	305961
P00-202001	P7-0132	186	31205	31229	60	70	60	70	447	168	1	130265
P00-202001	P7-9059		465	465	75	78	75	78	6	0	1	130273
P00-202001	P7-0126	133	4380	4396	60	59	60	59	74	33	1	130281
P00-202001	P7-0039	45	4395	4412	60	71	60	71	62	98	1	130311
P00-202001	P7-0014	179	3570	3593	60	76	60	76	47	20	1	130141
P00-202001	P7-0165	166	2490	2490	45	48	45	48	52	15	1	130273
P00-202001	P7-0015	95	8010	8135	60	59	45	58	137	84	1	130141
P00-202001	P7-0046	141	6210	6249	60	59	60	59	106	44	1	130311
P00-202001	P7-0061	66	3690	3735	60	57	60	57	65	56	1	130133
P00-202001	P7-0137	63	5625	5625	60	61	60	61	92	90	1	130273
P00-202001	P7-0096	58	2490	2528	60	72	60	71	35	43	1	130125
P00-202001	P7-0043	149	15173	15259	60	66	60	65	232	102	1	130320
P00-202001	P7-0070	38	340	513	38	51	25	34	10	9	2	130125
P00-202001	P7-0001	105	5445	5445	60	65	60	65	84	52	1	130141
P00-202001	P7-0153	187	23235	23419	60	65	60	64	363	124	1	130265
P00-202001	P7-0012	154	4935	4935	60	70	60	70	71	32	1	130141
P00-202001	P7-0166	94	2265	2275	45	55	45	55	41	24	1	130273
P00-202001	P7-0075	66	2115	2115	60	66	60	66	32	32	1	130125
P00-202001	P7-0087	271	3525	3602	53	78	53	77	46	13	1	130125
P00-202001	P7-0089	27	2400	2400	45	56	45	56	43	88	1	130125
P00-202001	P7-0038	151	10590	10614	60	59	60	59	179	70	1	130311
P00-202001	P7-0149	144	14835	14865	30	47	30	47	313	103	1	130265
P00-202001	P7-9057		780	780	90	87	90	87	9	0	1	130265
P00-202001	P7-0135	194	18015	18066	45	56	45	56	321	93	1	130265
P00-202001	P7-0160	66	4320	4334	45	56	45	56	77	65	1	130265
P00-202001	P7-0083	87	3060	3061	60	56	60	56	55	35	1	130125
P00-202001	P7-0027	55	2625	2626	60	71	60	71	37	48	1	130133
P00-202001	P7-0031	96	1440	1440	53	55	53	55	26	15	1	130133
P00-202001	P7-0064	119	1185	1243	60	65	60	62	19	10	1	130311
P00-202001	P7-0025	110	4515	4535	60	66	60	65	69	41	1	130141
P00-202001	P7-0129	37	2880	2880	60	72	60	72	40	78	1	130257
P00-202001	P7-0011	143	570	570	68	57	68	57	10	4	1	130141
P00-202001	P7-0085	88	6960	6960	60	64	60	64	109	79	1	130125
P00-202001	P7-0056	88	4320	4320	60	64	60	64	67	49	1	130311
P00-202001	P7-0054	148	4740	4740	45	54	45	54	87	32	1	130133
P00-202001	P7-0139	268	12045	12086	60	73	60	73	166	45	1	130281
P00-202001	P7-9025		90	90	45	45	45	45	2	0	1	130133
P00-202001	P7-0006	63	1650	1650	90	87	90	87	19	26	1	130141
P00-202001	P7-0108	86	600	900	53	56	35	38	16	7	2	130249
P00-202001	P7-9039		210	210	60	70	60	70	3	0	1	130125
P00-202001	P7-0080	32	1485	1529	45	64	45	62	24	47	1	130125
P00-202001	P7-0069	81	3405	3405	45	59	45	59	58	42	1	130125
P00-202001	P7-0151	112	4470	4470	45	57	45	57	78	40	1	130265
P00-202001	P7-0105	50	750	750	68	63	68	63	12	15	1	130249
P00-202001	P7-0091	81	6435	6580	60	58	60	57	113	79	1	130125
P00-202001	P7-0116	159	3330	3357	68	80	68	79	42	21	1	130257
P00-202001	P7-9013		210	210	60	70	60	70	3	0	1	130311
P00-202001	P7-0152	28	795	795	60	72	60	72	11	28	1	130265
P00-202001	P7-0086	69	5040	5064	60	68	60	67	75	73	1	130125
P00-202001	P7-0142	57	5655	5655	60	64	60	64	89	99	1	130273
P00-202001	P7-9048		210	210	105	105	105	105	2	0	1	130273
P00-202001	P7-0023	63	4470	4482	60	73	60	73	61	71	1	130141
P00-202001	P7-0117	34	5115	5170	60	62	60	61	84	151	1	130257
P00-202001	P7-0084	57	3630	3635	60	56	60	56	65	64	1	130125
P00-202001	P7-0045	67	2415	2415	45	58	45	58	42	36	1	130311
P00-202001	P7-0058	65	2850	2850	45	61	45	61	47	44	1	130133
P00-202001	P7-0109	66	1845	1845	75	84	75	84	22	28	1	130257
P00-202001	P7-0122	68	4035	4035	60	60	60	60	67	59	1	130257
P00-202001	P7-9061		480	480	60	53	60	53	9	0	1	130273
P00-202001	P7-0082	102	2250	2250	60	73	60	73	31	22	1	130125
P00-202001	P7-0112	10	105	105	53	53	53	53	2	11	1	130257
P00-202001	P7-9011		225	225	60	75	60	75	3	0	1	130133
P00-202001	P7-0133	63	5490	5498	75	80	75	80	69	87	1	130257
P00-202001	P7-0114	38	1176	1177	45	47	45	47	25	31	1	130281
P00-202001	P7-9035		30	30	30	30	30	30	1	0	1	130125
P00-202001	P7-0073	77	1080	1090	38	45	38	45	24	14	1	130125
P00-202001	P7-0177	15	1065	1065	45	48	45	48	22	71	1	130281
P00-202001	P7-0172	142	1845	1845	60	88	60	88	21	13	1	130265
P00-202001	P7-0118	88	2910	2927	45	55	45	55	53	33	1	130257
P00-202001	P7-0101	20	255	255	53	64	53	64	4	13	1	130249
P00-202001	P7-0154	24	360	367	30	37	30	36	10	15	1	130265
P00-202001	P7-0150	25	225	225	30	75	30	75	3	9	1	130290
P00-202001	P7-0171	113	225	225	45	45	45	45	5	2	1	130265
P00-202001	P7-0026	38	1500	1500	60	60	60	60	25	40	1	130133
P00-202001	P7-9070		255	255	60	64	60	64	4	0	1	130265
P00-202001	P7-0100	67	1200	1200	60	75	60	75	16	18	1	130249
P00-202001	P7-9066		210	210	53	53	53	53	4	0	1	130273
P00-202001	P7-0155	48	1110	1110	60	62	60	62	18	23	1	130265
P00-202001	P7-0124	111	1110	1110	23	43	23	43	26	10	1	130257
P00-202001	P7-9001		465	465	45	52	45	52	9	0	1	130141
P00-202001	P7-9002		285	285	68	71	68	71	4	0	1	130141
P00-202001	P7-0119	75	525	525	30	52	30	52	10	7	1	130257
P00-202001	P7-0077	41	810	810	45	54	45	54	15	20	1	130125
P00-202001	P7-9040		90	90	45	45	45	45	2	0	1	130125
P00-202001	P7-9030		240	240	60	60	60	60	4	0	1	130133
P00-202001	P7-9008		60	60	60	60	60	60	1	0	1	130141
P00-202001	P7-9056		165	165	83	83	83	83	2	0	1	130265
P00-202001	P7-9041		315	315	60	63	60	63	5	0	1	130125
P00-202001	P7-9033		345	345	60	69	60	69	5	0	1	130125
P00-202001	P7-9007		120	120	30	40	30	40	3	0	1	130133
P00-202001	P7-9060		60	60	60	60	60	60	1	0	1	130273
P00-202001	P7-9014		45	45	23	23	23	23	2	0	1	130311
P00-202001	P7-0111	6	240	240	45	40	45	40	6	38	1	130257
P00-202001	P7-9028		240	240	120	120	120	120	2	0	1	130133
P00-202001	P7-9026		180	180	45	60	45	60	3	0	1	130133
P00-202001	P7-9024		135	135	68	68	68	68	2	0	1	130311
P00-202001	P7-9004		120	120	60	60	60	60	2	0	1	130141
P00-202001	P7-9055		150	150	75	75	75	75	2	0	1	130265
P00-202001	P7-9021		165	165	83	83	83	83	2	0	1	130311
P00-202001	P7-9038		30	30	30	30	30	30	1	0	1	130125
P00-202001	P7-0081	32	225	225	68	56	68	56	4	7	1	130117
P00-202001	P7-9010		210	210	60	70	60	70	3	0	1	130141
P00-202001	P7-9005		105	105	53	53	53	53	2	0	1	130141
P00-202001	P7-9045		135	135	30	34	30	34	4	0	1	130257
P00-202001	P7-9023		90	90	90	90	90	90	1	0	1	130311
P00-202001	P7-0146	8	75	75	38	38	38	38	2	10	1	130290
P00-202001	P7-9015		105	105	105	105	105	105	1	0	1	130311
P00-202001	P7-9031		60	60	60	60	60	60	1	0	1	130133
P00-202001	P7-9022		90	90	45	45	45	45	2	0	1	130311
P00-202001	P7-9064		105	105	30	35	30	35	3	0	1	130265
P00-202001	P7-9063		195	195	15	39	15	39	5	0	1	130265
P00-202001	P7-0010	26	105	105	53	53	53	53	2	4	1	130141
P00-202001	P7-9047		195	195	30	39	30	39	5	0	1	130281
P00-202001	P7-9046		135	135	68	68	68	68	2	0	1	130281
P00-202001	P7-9029		180	180	180	180	180	180	1	0	1	130133
P00-202001	P8-0346	267	6680	46047	60	279	30	40	165	25	2	130915
P00-202001	P8-1436	447	19653	241003	78	366	20	30	659	44	2	130443
P00-202001	P8-0323	908	39952	762662	180	629	25	33	1212	44	2	130940
P00-202001	P8-0144	2018	36331	293332	90	387	36	48	757	18	2	130966
P00-202001	P8-2140	8	307	5841	458	834	40	44	7	38	1	306380
P00-202001	P8-0205	5229	57522	535775	117	417	31	45	1285	11	2	130966
P00-202001	P8-1176	1377	28925	257571	60	231	20	26	1113	21	2	130443
P00-202001	P8-0347	758	21216	182557	49	241	20	28	756	28	3	130915
P00-202001	P8-0357	975	20481	143167	72	341	34	49	420	21	2	130915
P00-202001	P8-0123	1837	36730	270313	120	371	33	50	729	20	2	130966
P00-202001	P8-0141	1228	57726	224530	94	217	45	56	1033	47	2	130966
P00-202001	P8-1461	285	26756	317969	72	394	20	33	808	94	2	306371
P00-202001	P8-0135	1079	50713	442937	90	369	22	42	1199	47	2	130966
P00-202001	P8-1001	396	22599	291776	83	401	20	31	727	57	2	130699
P00-202001	P8-0434	121	6551	87882	120	517	30	39	170	54	2	130907
P00-202001	P8-0412	74	1617	12145	90	328	40	44	37	22	2	130907
P00-202001	P8-0104	1363	9542	59048	70	243	30	39	243	7	3	130966
P00-202001	P8-0101	2354	28246	184707	83	344	40	53	537	12	2	130974
P00-202001	P8-0371	1516	101580	497826	93	245	30	50	2034	67	2	130958
P00-202001	P8-0345	610	15866	81053	73	229	34	45	354	26	2	130915
P00-202001	P8-0228	6332	44323	237129	105	260	35	49	911	7	2	130958
P00-202001	P8-1144	122	5233	43624	60	193	20	23	226	43	2	130508
P00-202001	P8-0351	112	4835	15297	45	182	30	58	84	43	1	130915
P00-202001	P8-0224	1036	36268	376114	120	449	31	43	838	35	2	130958
P00-202001	P8-0252	1496	104708	418542	80	194	40	49	2153	70	2	130958
P00-202001	P8-0113	1887	22646	216514	100	483	40	51	448	12	2	130982
P00-202001	P8-0146	2795	92224	529095	90	305	40	53	1734	33	2	130966
P00-202001	P8-2018	96	6833	119624	120	695	20	40	172	71	2	130851
P00-202001	P8-0260	645	54825	244486	80	230	40	52	1061	85	2	130966
P00-202001	P8-2001	164	5426	113108	150	850	35	41	133	33	2	130851
P00-202001	P8-0349		9081	66385	70	278	30	38	239			
P00-202001	P8-0250	1583	71234	348464	117	267	39	55	1307	45	2	130958
P00-202001	P8-0315	252	2269	25372	60	348	30	31	73	9	2	130915
P00-202001	P8-0153	2482	94307	774487	120	375	36	46	2063	38	2	130966
P00-202001	P8-0202	1050	21007	128876	70	224	32	37	575	20	3	130966
P00-202001	P8-2132	455	20911	267497	90	436	27	34	614	46	2	306380
P00-202001	P8-0142	789	43381	354953	90	398	39	49	892	55	2	130966
P00-202001	P8-0309	503	41235	1034949	628	1019	41	41	1016	82	2	130940
P00-202001	P8-0157	463	9255	71910	91	354	30	46	203	20	2	130966
P00-202001	P8-1507	13	930	1395	60	73	40	49	19	71	1	130516
P00-202001	P8-0109	604	6648	37697	60	273	30	48	138	11	2	130966
P00-202001	P8-0155	200	3809	6017	60	107	60	68	56	19	1	130966
P00-202001	P8-0256	2073	111962	492541	110	219	35	50	2248	54	2	130958
P00-202001	P8-0116	1254	36378	244668	141	382	40	57	641	29	2	130982
P00-202001	P8-1425	197	23805	272147	105	443	30	39	614	121	2	306371
P00-202001	P8-0246	364	11641	56620	90	212	30	44	267	32	2	130958
P00-202001	P8-1229	14	950	1833	45	73	30	38	25	66	1	130508
P00-202001	P8-0227	128	5135	89444	120	693	30	40	129	40	2	130958
P00-202001	P8-0338	558	11159	62308	64	229	30	41	272	20	2	130915
P00-202001	P8-0125	575	8054	53260	123	348	40	53	153	14	2	130966
P00-202001	P8-1129	1147	14912	131556	84	303	23	34	434	13	2	130478
P00-202001	P8-1469	248	5218	82763	80	493	22	31	168	21	2	306363
P00-202001	P8-1512	486	7781	58641	120	305	30	41	192	16	2	130516
P00-202001	P8-2122	25	300	450	68	75	45	50	6	12	1	130648
P00-202001	P8-1466	317	12043	121170	105	369	30	37	328	38	2	306363
P00-202001	P8-0818	549	15931	147516	90	332	25	36	444	29	2	130699
P00-202001	P8-0249	298	5362	12363	60	161	60	70	77	18	1	130958
P00-202001	P8-2129	238	5956	85217	90	495	22	35	172	25	2	306380
P00-202001	P8-0510	1318	18450	189803	81	355	25	35	534	14	2	130907
P00-202001	P8-0462	423	13529	303425	270	843	35	38	360	32	2	316997
P00-202001	P8-1106	16	2745	9882	45	135	30	38	73	177	1	130443
P00-202001	P8-0259	1008	50394	301793	105	294	35	49	1025	50	2	130966
P00-202001	P8-1417	102	4872	68597	135	612	40	44	112	48	2	130656
P00-202001	P8-0449	1485	25250	616643	480	1008	47	41	612	17	2	130907
P00-202001	P8-2128	14	520	7490	60	277	20	19	27	37	2	306380
P00-202001	P8-0923	193	7514	90219	105	436	30	36	207	39	2	130672
P00-202001	P8-0517	469	7504	40092	60	153	25	29	262	16	2	130893
P00-202001	P8-1105	817	29401	361385	60	347	20	28	1041	36	2	130443
P00-202001	P8-0140	1526	83928	384696	120	273	40	60	1409	55	2	130966
P00-202001	P8-1030	106	4761	32312	60	308	40	45	105	45	1	130737
P00-202001	P8-1113	25	2760	13909	60	232	40	46	60	112	1	130443
P00-202001	P8-0122	786	8651	52564	120	300	30	49	175	11	2	130966
P00-202001	P8-0156	607	6071	43384	90	312	30	44	139	10	2	130966
P00-202001	P8-0302	1776	30187	204046	75	270	24	40	755	17	2	130940
P00-202001	P8-0426	997	22922	133418	62	234	30	40	569	23	2	130907
P00-202001	P8-0330	326	3582	24361	86	305	38	45	80	11	2	130915
P00-202001	P8-1151	4090	28633	302241	120	429	30	41	705	7	2	130478
P00-202001	P8-1103	1409	29592	356759	60	353	20	29	1012	21	2	130443
P00-202001	P8-0428	1757	24601	171330	90	256	30	37	669	14	2	130907
P00-202001	P8-0206	987	47358	303663	120	320	40	50	950	48	2	130991
P00-202001	P8-1101	135	4170	40388	60	236	20	24	171	31	2	130443
P00-202001	P8-2104	54	1035	5868	90	183	28	32	32	19	2	130648
P00-202001	P8-0136	30	805	806	83	81	83	80	10	27	1	130966
P00-202001	P8-0342	47	615	664	53	66	45	61	10	13	1	130915
P00-202001	P8-1437	7	1248	6945	60	224	30	40	31	171	1	130443
P00-202001	P8-1463	13	2556	5306	45	78	30	38	68	196	1	306371
P00-202001	P8-1235	1055	20039	229431	60	253	20	22	906	19	2	130508
P00-202001	P8-0314	130	2854	20155	90	342	30	48	59	22	2	130915
P00-202001	P8-0126	1082	34636	253932	126	385	39	53	659	32	2	130966
P00-202001	P8-1126	71	920	3937	60	109	20	26	36	13	2	130478
P00-202001	P8-0459	225	3156	30568	300	343	30	35	89	14	2	316997
P00-202001	P8-1161	904	4520	65629	60	333	20	23	197	5	2	130478
P00-202001	P8-1142	722	28886	255762	69	286	20	32	895	40	2	130508
P00-202001	P8-0148	551	12672	120008	120	404	30	43	297	23	2	130966
P00-202001	P8-1470	21	2180	4034	30	82	20	44	49	105	1	306363
P00-202001	P8-0237	348	8707	44551	120	343	40	67	130	25	2	130958
P00-202001	P8-0319	186	2042	48234	390	661	25	28	73	11	2	130940
P00-202001	P8-0106	540	37766	164173	80	246	39	57	668	70	2	130966
P00-202001	P8-0415	634	26627	178784	90	341	40	51	525	42	2	130915
P00-202001	P8-2204	14	1431	9923	68	413	40	60	24	101	1	306380
P00-202001	P8-0419	611	25655	177516	72	288	31	42	617	42	2	130907
P00-202001	P8-0238	1155	30039	139556	93	225	31	48	620	26	2	130958
P00-202001	P8-0121	1169	121531	721582	120	292	33	49	2473	104	2	130991
P00-202001	P8-1427	110	2300	18789	60	383	40	47	49	21	1	130443
P00-202001	P8-2023	4	99	1589	795	795	50	50	2	24	1	130648
P00-202001	P8-0433	56	4003	7082	60	101	60	57	70	71	1	130907
P00-202001	P8-0810	834	24185	251656	60	327	20	31	770	29	2	130699
P00-202001	P8-0880	931	10241	65683	90	226	27	35	291	11	2	130699
P00-202001	P8-1234	279	13412	210820	105	609	21	39	346	48	2	130508
P00-202001	P8-0874	709	14883	131481	90	319	25	36	412	21	2	130699
P00-202001	P8-0385	294	2644	6631	60	147	45	59	45	9	1	316989
P00-202001	P8-1127	139	1940	23946	90	386	25	31	62	14	2	130478
P00-202001	P8-0458	709	13472	323152	300	837	30	35	386	19	2	316997
P00-202001	P8-0130	574	16636	70512	100	224	40	53	315	29	2	130966
P00-202001	P8-0255	296	16010	68546	100	196	30	46	349	54	2	130966
P00-202001	P8-0115	202	2620	6320	60	158	60	66	40	13	1	130966
P00-202001	P8-0143	1202	22841	140365	84	265	40	43	530	19	2	130966
P00-202001	P8-0124	711	17062	74029	180	307	40	71	241	24	2	130982
P00-202001	P8-0448	1210	27832	194084	94	305	30	44	636	23	2	130907
P00-202001	P8-0463	348	11135	176320	526	741	60	47	238	32	2	130907
P00-202001	P8-0423	143	1143	6629	60	179	30	31	37	8	2	130907
P00-202001	P8-0312	45	952	8769	104	381	30	41	23	21	2	130915
P00-202001	P8-0518	101	3854	29119	60	170	20	23	171	38	2	131008
P00-202001	P8-0421	1583	9495	60799	60	234	30	37	260	6	2	130907
P00-202001	P8-0322	201	8042	121523	90	271	15	18	448	40	2	130940
P00-202001	P8-0334	662	4631	18125	80	169	36	43	107	7	2	130915
P00-202001	P8-0420	1012	16187	87148	60	259	30	48	337	16	2	130907
P00-202001	P8-0112	441	4846	21087	90	211	31	48	100	11	2	130966
P00-202001	P8-0829	76	1667	3764	83	125	45	56	30	22	1	130702
P00-202001	P8-1524	9	460	695	45	53	30	35	13	51	1	130508
P00-202001	P8-0814	1316	11848	76998	44	174	20	27	442	9	3	130699
P00-202001	P8-0204	320	6725	51878	90	277	20	36	187	21	2	130958
P00-202001	P8-0425	116	9034	31019	45	194	45	56	160	78	1	130907
P00-202001	P8-1108	44	570	855	45	43	30	28	20	13	1	130443
P00-202001	P8-1102	121	2180	19264	60	193	20	22	100	18	2	130443
P00-202001	P8-2024	41	414	7822	150	1304	70	69	6	10	1	306380
P00-202001	P8-0820	85	1441	8844	60	167	20	27	53	17	2	130702
P00-202001	P8-0355	86	3190	19080	60	236	30	39	81	37	2	130915
P00-202001	P8-1428	109	1306	13588	60	503	21	48	27	12	1	130443
P00-202001	P8-0832	77	770	1226	46	47	30	30	26	10	1	130699
P00-202001	P8-1504	127	3932	44584	93	378	30	33	118	31	2	130737
P00-202001	P8-0208	282	2255	7577	92	205	30	61	37	8	2	130958
P00-202001	P8-0839	27	610	3532	75	321	50	55	11	23	1	130699
P00-202001	P8-1163	1745	20936	191219	90	307	25	34	622	12	2	130699
P00-202001	P8-1172	189	2833	13832	60	133	20	27	104	15	2	130699
P00-202001	P8-0386	1088	17411	76643	70	205	30	47	373	16	2	130940
P00-202001	P8-0201	212	8073	18741	60	152	60	66	123	38	1	130966
P00-202001	P8-0127	269	5370	54628	120	390	30	38	140	20	2	130966
P00-202001	P8-1173	115	1959	15735	90	231	20	29	68	17	2	130699
P00-202001	P8-0301	93	4011	18757	60	191	20	41	98	43	2	130958
P00-202001	P8-0957	26	180	972	60	324	40	60	3	7	1	130656
P00-202001	P8-0211	426	16618	41470	60	158	60	63	262	39	1	130958
P00-202001	P8-0210	589	17075	120481	90	365	40	52	330	29	2	130958
P00-202001	P8-0411	783	21917	130531	79	269	35	45	485	28	2	130907
P00-202001	P8-0304	180	3242	16645	60	150	20	29	111	18	2	130940
P00-202001	P8-0519	990	19806	108043	60	134	20	25	807	20	2	131008
P00-202001	P8-1435	45	1910	2865	60	70	40	47	41	42	1	130443
P00-202001	P8-1460	24	1818	8035	45	152	30	34	53	75	1	306371
P00-202001	P8-2006	4	270	405	45	45	30	30	9	73	1	130851
P00-202001	P8-1434	31	1578	3145	45	77	30	38	41	51	1	130443
P00-202001	P8-0362	730	11681	45695	61	214	30	55	214	16	2	130940
P00-202001	P8-1526	192	12316	142134	117	479	30	41	297	64	2	130508
P00-202001	P8-0152	193	8093	61445	90	318	30	42	193	42	2	130966
P00-202001	P8-0257	301	1804	1804	60	86	60	86	21	6	1	130966
P00-202001	P8-1453	24	6043	21788	60	145	40	40	150	255	1	306371
P00-202001	P8-2002	28	910	1365	60	91	40	61	15	32	1	130851
P00-202001	P8-1119	45	1070	5198	60	208	40	43	25	24	1	130478
P00-202001	P8-0524	615	7385	41768	90	189	26	33	221	12	2	130893
P00-202001	P8-0154	192	10756	19544	60	108	60	59	181	56	1	130966
P00-202001	P8-2003	11	1476	4375	90	175	60	59	25	139	1	130851
P00-202001	P8-0437	70	1127	1847	30	74	30	45	25	16	1	130893
P00-202001	P8-2005	20	1099	2369	180	182	120	85	13	56	1	130851
P00-202001	P8-0251	385	36531	65524	60	124	60	69	527	95	1	130958
P00-202001	P8-0429	177	1766	15492	90	246	27	28	63	10	2	130907
P00-202001	P8-1325	789	11041	90438	99	300	30	37	301	14	2	130478
P00-202001	P8-1468	24	3050	4575	60	69	40	46	66	125	1	306363
P00-202001	P8-0447	118	4119	7727	60	109	60	58	71	35	1	130907
P00-202001	P8-0508	47	1742	21503	90	430	20	35	50	37	2	130907
P00-202001	P8-0331	248	4957	31978	60	202	30	31	158	20	3	316997
P00-202001	P8-0225	168	7538	64327	90	308	30	36	209	45	2	130958
P00-202001	P8-0120	167	2842	4288	60	91	60	60	47	17	1	130966
P00-202001	P8-1124	26	660	1011	38	51	25	33	20	25	1	130478
P00-202001	P8-2240	469	4217	34051	69	235	20	29	145	9	2	130478
P00-202001	P8-0822	31	1510	2282	53	60	35	40	38	48	1	130702
P00-202001	P8-2133	7	220	330	45	47	30	31	7	32	1	306380
P00-202001	P8-2237	149	2528	48931	150	816	33	42	60	17	2	130478
P00-202001	P8-0147	179	9818	11992	60	88	60	72	136	55	1	130966
P00-202001	P8-2025	5	101	4576	30	915	10	20	5	22	1	306380
P00-202001	P8-0435	94	3183	51294	195	827	40	51	62	34	2	130907
P00-202001	P8-0908	38	1098	8336	60	203	20	27	41	29	2	130672
P00-202001	P8-0102	151	2410	7345	60	193	60	63	38	16	1	130966
P00-202001	P8-0815	236	2356	15675	60	180	30	27	87	10	3	130699
P00-202001	P8-0132	86	345	2708	30	271	30	34	10	4	1	130966
P00-202001	P8-0139	108	5730	16525	60	197	60	68	84	53	1	130966
P00-202001	P8-0128	556	3335	17528	120	228	32	43	77	6	2	130982
P00-202001	P8-0424	317	1903	16081	60	328	30	39	49	6	2	130907
P00-202001	P8-0812	69	415	2749	60	250	20	38	11	6	1	130699
P00-202001	P8-2215	321	3528	33598	60	235	16	25	143	11	2	130478
P00-202001	P8-1128	99	1588	7645	60	132	20	27	58	16	2	130478
P00-202001	P8-0212	363	7264	7867	53	66	50	61	120	20	1	130958
P00-202001	P8-0356	129	3350	22922	60	290	30	42	79	26	2	130915
P00-202001	P8-2106	149	2526	24981	72	255	20	26	98	17	2	130648
P00-202001	P8-1508	40	1674	4500	90	155	60	58	29	42	1	130516
P00-202001	P8-0430	188	5646	46270	90	284	30	35	163	30	2	130907
P00-202001	P8-0511	28	427	2002	180	222	60	47	9	15	2	130907
P00-202001	P8-1323	20	458	5156	135	430	40	38	12	23	2	130478
P00-202001	P8-1104	96	1534	14224	60	195	20	21	73	16	2	130443
P00-202001	P8-1238	27	1388	10003	60	303	40	42	33	51	1	130508
